"position","depth","quality","relative_percentage"
42056,76,60.2,0.0133
42057,76,59.3,0
42058,76,56.9,0
42059,76,58.5,0.0133
42060,76,56.2,0
42061,75,58.3,0
42062,75,59.8,0
42063,75,56.6,0
42064,72,57.8,0.831
42065,72,55.5,0.0141
42066,72,59.3,0
42067,72,56.6,0
42068,72,58.7,0.0141
42069,72,56,0
42070,72,57.2,0
42071,72,58.4,0
42072,72,57.2,1
42073,72,57.8,0.0141
42074,72,58.7,0
42075,67,59.7,0
42076,67,59.5,0
42077,66,58.3,0
42078,66,60.9,0
42079,66,57.6,0
42080,66,58.8,0
42081,66,60.6,0
42082,64,58.6,0
42083,64,58.5,0
42084,64,57.5,0
42085,64,59.2,0
42086,12,68,0.2727
42087,12,57.3,0
42088,11,60.4,1
42089,12,57.3,0
42090,13,54.6,0
42091,13,57,0.2308
42092,13,52.1,0.0769
42093,13,57.5,0
42094,13,53.2,0.2308
42095,13,57.3,0
42096,13,57,0
42097,13,56.3,0.2308
42098,13,52.9,0.0769
42099,13,54.5,0.3077
42100,13,66.3,0.2308
42101,13,54.6,0
42102,13,57.1,0
42103,13,63.3,0.2308
42104,13,54.6,0
42105,13,54.5,0.2308
42106,15,55.5,0.2
42107,43,57.6,0
42108,43,57.8,0
42109,44,55.4,0.0227
42110,44,66.6,0
42111,45,58.1,0
42112,46,58.4,0
42113,46,67.7,0
42114,46,58,0
42115,46,59.5,0.2889
42116,45,68,0
42117,45,58.3,0.0222
42118,45,62.2,0
42119,45,58.3,0
42120,44,61.1,0
42121,45,59.9,0
42122,45,59.4,0.0222
42123,45,58.2,0
42124,45,57,0.7111
42125,45,55.6,0.0222
42126,45,65.8,0.0222
42127,45,59.3,1
42128,47,56.3,0
42129,48,61.3,0
42130,48,58.3,0
42131,48,60,0
42132,48,56.5,0
42133,48,58.5,0
42134,48,57.4,0
42135,48,56.4,0
42136,48,56.2,0
42137,48,59,0
42138,48,59.3,0.0208
42139,49,58.2,0
42140,48,60.1,0.0208
42141,48,55.7,0
42142,47,57,0.0213
42143,47,59.6,0
42144,47,62.4,0
42145,39,57.8,0.641
42146,39,61.7,0
42147,38,59.3,0.6316
42148,38,58.8,0.6316
42149,38,59.3,0
42150,38,67.9,0
42151,38,59,0.6316
42152,39,59.2,0
42153,39,61.5,0
42154,39,56.6,0.641
42155,38,61.8,0.3421
42156,38,59.2,0.0263
42157,38,61.5,0
42158,38,60.9,0
42159,38,59,0
42160,38,66.7,1
42161,38,65.2,0
42162,38,67.2,0
42163,38,66,0
42164,38,58.9,0
42165,38,67.2,0
42166,38,67.7,0
42167,38,60.9,0.6579
42168,38,62.7,0.9737
42169,39,58.9,0
42170,39,57.7,0
42171,39,61.9,0
42172,38,67.7,0
42173,38,60.4,0
42174,38,68.1,0
42175,38,57.6,0.6842
42176,38,67.1,0
42177,38,57.4,0
42178,38,61.4,0
42179,38,61.6,0
42180,38,68,0
42181,38,67.9,0
42182,39,58.9,0
42183,39,61.9,0
42184,39,67.8,0
42185,39,65.6,0
42186,39,55.5,0
42187,39,67.4,0
42188,39,67.1,0
42189,39,61.1,0
42190,39,61.5,0.6667
42191,39,56.6,0.0256
42192,39,57.6,0.6667
42193,41,66.9,0
42194,41,54.9,0.0244
42195,40,58.6,0
42196,40,59.4,0.675
42197,40,54.3,0
42198,40,59,0
42199,40,57.7,0
42200,40,58.8,0
42201,40,64.4,0
42202,39,65.2,0.3333
42203,39,58.7,0
42204,39,61.5,0
42205,39,56.5,0.6667
42206,39,58.9,0.0256
42207,40,61.8,0
42208,40,61.6,0
42209,39,57.4,0
42210,39,67.4,0
42211,38,58.7,0
42212,38,56.3,0
42213,38,57.6,0
42214,38,61.3,0.3514
42215,38,59.1,0
42216,38,61.6,0
42217,16,55.1,0.125
42218,16,66.1,0
42219,16,57.7,0
42220,16,58.3,0.125
42221,16,57.8,0
42222,16,58.2,0
42223,16,58.3,0.125
42224,16,55.8,0
42225,17,53.1,0
42226,17,66.2,0.1176
42227,17,56,0
42228,17,58.5,0
42229,18,53.3,0.1111
42230,18,55.5,0
42231,18,58.8,0
42232,18,55.4,0
42233,18,63.9,0
42234,18,54.2,0.0556
42235,18,63.6,0
42236,18,56.3,0
42237,18,58.8,0
42238,18,54.1,0
42239,18,58.8,0
42240,17,56,0.4706
42241,15,56.1,0.8824
42242,16,68.6,0
42243,16,59,0
42244,58,55.8,0
42245,58,59.9,0
42246,62,57.3,0
42247,63,56.1,0
42248,64,56.7,0
42249,65,56.1,0.0159
42250,65,60.4,0
42251,65,56.1,0
42252,65,57.1,0
42253,65,57.8,0
42254,65,60.6,0
42255,65,57.3,0
42256,64,57.5,0.0161
42257,64,59.2,0
42258,65,59.4,0
42259,65,56.1,0.7258
42260,68,58,0
42261,67,60,0
42262,66,56.6,0
42263,66,60.5,0
42264,66,54.6,0
42265,68,60.5,0.2308
42266,69,56.1,0
42267,69,58.5,0
42268,69,56.8,0
42269,68,56,0.0154
42270,70,57.2,0.0152
42271,68,56.7,0.8
42272,68,60.3,0
42273,69,57.8,0
42274,69,60.5,0
42275,75,57.3,0
42276,75,57.8,0
42277,78,56.6,0.7746
42278,78,54.3,0.04
42279,77,58,0
42280,81,58.4,0
42281,82,61.7,0
42282,83,56.5,0
42283,83,60.2,0
42284,84,62.4,0
42285,84,57.4,0
42286,84,58.9,0.0123
42287,84,58.8,0.0123
42288,84,57.6,0.0123
42289,84,57.7,0
42290,79,56.9,0.0132
42291,79,59.5,0
42292,79,63,0
42293,79,54.7,0
42294,78,59.3,0.0133
42295,79,59.1,0
42296,78,56.9,0.0267
42297,78,59,0
42298,80,60.9,0.1948
42299,80,60.7,0
42300,79,59.6,0
42301,79,56.8,0.026
42302,79,60,0.026
42303,80,61.5,0
42304,80,59.7,0.0128
42305,82,60.2,0
42306,82,54.5,0.0375
42307,82,62.8,0
42308,82,57,0
42309,82,57.5,0
42310,82,65.9,0
42311,82,61.4,0
42312,81,57.4,0
42313,75,57.1,0.1233
42314,73,66.1,0
42315,73,59.5,0.0141
42316,71,56.6,0.1286
42317,71,61,1
42318,72,58.8,0.0141
42319,72,57.2,0.1408
42320,72,59.5,0
42321,72,58,0
42322,73,57.9,0.1111
42323,73,60,0
42324,74,63.2,0
42325,75,58.3,0
42326,76,56.9,0.0267
42327,76,59.2,0.0133
42328,76,56.9,0.0267
42329,76,55.4,0
42330,77,59.1,0
42331,77,61,0
42332,76,57.1,0.0133
42333,78,58.1,0
42334,76,57.9,0.12
42335,76,58,0.0133
42336,75,58.3,0.1081
42337,75,56.4,0.1081
42338,75,65,0
42339,75,56.6,0
42340,75,60.8,0
42341,75,56.9,0.0135
42342,74,58.4,0
42343,74,57.1,0.1233
42344,74,60,0.1096
42345,76,57.2,0
42346,76,58.9,0
42347,76,54.6,0.0133
42348,77,56.4,0.0133
42349,77,57.5,0.1067
42350,76,58.1,0.0267
42351,76,58,0
42352,76,59.9,0
42353,75,57.2,0
42354,74,58.9,0
42355,72,58.5,0
42356,72,59.8,0.1549
42357,71,57.1,0
42358,70,57.7,0.029
42359,70,57.1,0.1449
42360,71,57.9,0.0143
42361,71,52.7,0.0143
42362,70,55.5,0.029
42363,70,56.5,0.0145
42364,72,58.8,0.0141
42365,71,61.2,0.1714
42366,74,63.3,0.0137
42367,73,54.8,0.0139
42368,72,57,0
42369,71,58.7,0.0143
42370,71,63.4,0
42371,72,62.7,0.0141
42372,73,56.2,0.0139
42373,75,57.9,0.1507
42374,78,57.3,0
42375,77,57.8,0.027
42376,81,56,0
42377,81,61.8,0
42378,81,61.5,0
42379,81,60.2,0
42380,79,56.9,0
42381,78,60.1,0
42382,78,59,0
42383,78,67.1,0
42384,78,61.1,0
42385,77,58.6,0
42386,76,61.9,0
42387,74,58.7,0.0139
42388,74,55.2,0.0278
42389,74,60.8,0
42390,74,63.6,0
42391,73,58.9,0
42392,72,57.9,0
42393,72,58.9,1
42394,3,59.7,0
42395,3,59.7,0
42396,39,59.5,0
42397,39,65.5,0
42398,39,68.2,0
42399,39,61.8,0.9487
42400,40,67.1,0
42401,40,61.5,0
42402,40,58.9,0
42403,40,61,0
42404,42,67.7,0
42405,42,67.7,0
42406,42,61.9,1
42407,42,60.6,0
42408,42,59.4,0
42409,42,66.3,0
42410,42,57.7,0
42411,42,65.9,0
42412,42,65.4,1
42413,42,66.1,0
42414,42,65.7,0
42415,42,68.3,1
42416,42,62.1,0
42417,43,58.9,0
42418,43,59.5,0
42419,43,59.5,0
42420,43,58,0
42421,43,61.5,0.6585
42422,43,57.7,0
42423,43,57.9,0
42424,42,57.5,0.675
42425,43,59.5,0.0244
42426,43,61.3,0.0244
42427,43,62,0
42428,43,57.5,0
42429,43,62.1,0.0238
42430,42,61.9,0
42431,42,54.8,0
42432,42,61.9,0
42433,42,61.1,0
42434,41,61.1,0
42435,41,59.4,0
42436,41,61.8,0
42437,41,59.4,0
42438,41,57.8,0
42439,29,55.3,1
42440,29,68.3,0
42441,29,59.9,0
42442,29,64.5,1
42443,29,60.5,0
42444,29,59.9,0
42445,29,60.7,0
42446,29,60.5,0
42447,29,58,0
42448,27,67,0
42449,27,67.3,0.4615
42450,27,59.8,0.4615
42451,27,57.7,0
42452,27,60.5,0
42453,27,57.4,0
42454,27,57.7,1
42455,27,60.5,0
42456,27,57.1,0.4615
42457,27,65.1,0
42458,27,65.1,0
42459,27,57.8,0
42460,26,60.1,1
42461,26,64.8,0
42462,26,57.5,0
42463,26,57.5,1
42464,26,54.8,0
42465,26,60.4,1
42466,26,68.9,0.52
42467,29,60.7,0.037
42468,29,65.1,0
42469,29,68.8,0.4444
42470,29,59.8,0
42471,29,60.6,0
42472,29,60.6,0.4444
42473,29,58,0.037
42474,30,59.4,0
42475,30,60.6,1
42476,94,58,0
42477,95,60.8,0
42478,96,58.6,0
42479,96,58.7,0
42480,99,55.2,0.011
42481,99,59.7,0
42482,101,57,0.011
42483,102,59,0.8242
42484,106,59.2,0
42485,107,59.4,0.0101
42486,107,56.4,0.0303
42487,107,55.9,0.0101
42488,108,58.7,0
42489,108,57.9,0
42490,108,59.1,0
42491,108,60,0.01
42492,108,59,0
42493,109,62.3,0.0099
42494,109,58.4,0
42495,109,58.5,0
42496,110,58.4,0.0098
42497,110,56.1,0.0098
42498,109,60,0
42499,110,62.4,0
42500,111,58.9,0.0098
42501,112,59.1,0
42502,112,57.2,0.0194
42503,111,57.7,0.0097
42504,111,57,0
42505,111,56.5,0.0097
42506,112,63.6,0
42507,112,58.2,0
42508,112,58.5,0
42509,113,58.7,0
42510,113,57.6,0
42511,113,57.7,0
42512,114,55.5,0
42513,114,56.1,0
42514,115,57.9,0.0095
42515,115,56.8,0
42516,112,57.7,0
42517,112,58,0.0097
42518,113,57,0
42519,113,56.8,0
42520,113,57.2,0.0095
42521,112,58.6,0.0095
42522,112,58,0
42523,105,55.6,0.0101
42524,107,56.6,0
42525,107,55.9,0.0102
42526,99,57.9,0.0444
42527,99,58.7,0
42528,95,55.3,0
42529,96,56.4,0.0568
42530,96,55.3,0
42531,96,56.8,0
42532,96,56.1,0.0455
42533,93,56,0
42534,93,64.9,0.0471
42535,93,57.3,0.0118
42536,93,56.3,0.0118
42537,93,56.3,0.0471
42538,94,56.5,0.0233
42539,95,57.4,0
42540,91,56.2,0
42541,91,57.8,0
42542,91,53.9,0.0714
42543,91,57.4,0.0476
42544,91,56.9,0
42545,92,59.5,0
42546,91,57.3,0.0118
42547,91,54.5,0.9882
42548,96,56,0.0333
42549,96,54.2,0
42550,96,58.6,0
42551,96,57.4,0.0111
42552,96,58.4,0
42553,96,56,0.1
42554,95,56.5,0.0112
42555,93,57.9,0.0227
42556,93,54.3,0.0227
42557,93,58.8,0.0114
42558,93,57.4,0.0114
42559,93,54.2,0
42560,90,55.5,0
42561,90,57.5,0.0118
42562,88,56.3,0
42563,88,53.9,0
42564,82,56.8,0.1154
42565,82,58.9,0
42566,82,59.9,0
42567,82,56.8,0
42568,84,58.4,0
42569,84,56.9,0
42570,76,55.8,0
42571,81,57.6,0.0128
42572,80,53.9,0
42573,81,56,0.1154
42574,80,57.3,0.013
42575,80,57.7,0
42576,80,60.1,0
42577,81,56.5,0.1154
42578,82,58.3,0.0506
42579,81,55.4,0.0256
42580,82,60.7,0
42581,81,56.5,0.0128
42582,81,59.8,0.0128
42583,81,60.9,0
42584,81,57.5,0
42585,87,58.6,0
42586,88,57.6,0.1412
42587,89,58.1,0.0116
42588,89,55.4,0
42589,87,60.2,0
42590,84,59.1,0.0123
42591,84,57.5,0
42592,83,60,0
42593,84,56.7,0.0123
42594,83,55.6,0
42595,84,59.9,0.0123
42596,77,56.5,0.0132
42597,77,58.6,0
42598,77,59.7,0
42599,77,54.3,0
42600,76,60.7,0
42601,77,60.9,0
42602,77,59.6,0
42603,77,57.3,0
42604,76,59.9,0.0133
42605,76,58,0
42606,75,57.8,0
42607,75,59.6,0.0135
42608,75,59.6,0
42609,75,58.6,0.1351
42610,77,57.9,0.1216
42611,78,57.3,0.0133
42612,78,56.4,0.026
42613,76,56.2,0
42614,88,59.2,0
42615,87,57.7,0.012
42616,83,56.4,0
42617,83,57.5,0.15
42618,83,55.7,0
42619,83,57.2,0.0125
42620,83,57.6,0.0125
42621,84,57.5,0.0123
42622,84,58.1,0
42623,84,60.3,0
42624,83,58.2,0.0125
42625,85,56.7,0.0244
42626,85,56.5,0
42627,84,60,0.0247
42628,85,57.2,0
42629,84,58.3,0.0123
42630,83,60.3,0.0125
42631,84,57.7,0.0247
42632,81,57.7,0
42633,81,57.5,0.0256
42634,81,58.2,0.0256
42635,82,58,0.0253
42636,85,57.2,0.0253
42637,86,57.2,0.1646
42638,87,55.4,0
42639,90,57.7,0.012
42640,90,55.5,0.0602
42641,90,57.5,0.012
42642,90,56.7,0.012
42643,90,59.1,0
42644,91,61.7,0.0119
42645,92,56.4,0.0235
42646,91,57.1,0
42647,91,59.4,0.0119
42648,91,55.6,0
42649,90,57.1,0
42650,93,58.2,0.0116
42651,92,56.7,0.0118
42652,91,57.2,0
42653,91,59.1,0
42654,92,59.7,0
42655,92,56.7,0.1765
42656,92,58.3,0
42657,92,56.5,0.0118
42658,94,57.3,0.0115
42659,94,57.8,0
42660,94,57.9,0.0115
42661,94,56.3,0
42662,93,56.9,0
42663,92,56.7,0
42664,91,55.5,0
42665,98,57.7,0
42666,98,58.1,0.0222
42667,97,59.6,0
42668,98,58.8,0
42669,97,59.6,0
42670,98,57.6,0
42671,98,57.7,0
42672,96,55,0.0227
42673,98,57.8,0.191
42674,96,57.2,0.0115
42675,97,59.2,0.0114
42676,98,56.2,0.0112
42677,97,55.8,0
42678,95,58.5,0.0114
42679,95,56.8,0.0114
42680,94,59.4,0.0115
42681,94,58.5,0.0115
42682,94,54.9,0.023
42683,94,60.3,0.0115
42684,97,59.8,0
42685,97,57.6,0
42686,96,61.1,0
42687,97,56.6,0.0222
42688,100,59.1,0.0108
42689,97,56.8,0
42690,97,57.4,0.0111
42691,98,55.1,0.011
42692,98,56.9,0.011
42693,98,55.6,0.011
42694,98,55.5,0.1978
42695,97,58.2,0.1667
42696,97,58.8,0.0222
42697,97,54.3,0
42698,97,55.3,0.0111
42699,97,59,0
42700,97,57.2,0.0111
42701,97,56.1,0.0333
42702,97,55.4,0
42703,97,58.3,0.0111
42704,97,62.1,0.0111
42705,97,58.1,0
42706,97,60.9,0
42707,97,59.9,0
42708,97,57.5,0
42709,97,55.8,0.1667
42710,97,57.3,0.0111
42711,97,56.7,0
42712,97,55.5,0
42713,97,56.1,0
42714,98,60.9,0
42715,99,57.2,0
42716,99,56.1,0
42717,98,58.8,0
42718,98,58.3,0
42719,98,58.1,0
42720,97,57.4,0
42721,93,58.6,0
42722,93,57.8,0.0114
42723,93,58.7,0
42724,93,58.7,0
42725,93,56.6,0
42726,94,61.2,0
42727,93,58.6,0.0114
42728,93,58.7,0
42729,93,57.5,0.0227
42730,89,56.8,0.0119
42731,90,56.6,0
42732,90,55.7,0
42733,90,56.3,0.0118
42734,90,55.3,0.0235
42735,84,55.4,0
42736,85,52.8,0.0241
42737,83,58.6,0
42738,81,55.6,0
42739,81,55.3,0
42740,81,60.1,0
42741,81,55.7,0
42742,80,57.4,0
42743,80,57.3,0
42744,80,58.9,0.0127
42745,80,59.4,0
42746,80,60.2,0.0127
42747,80,60.3,0
42748,80,59.2,0.1899
42749,80,55.8,0
42750,80,56.3,0.0127
42751,79,58.4,0
42752,79,61.4,0
42753,79,56.8,0
42754,79,56.3,0.0128
42755,90,58.2,0
42756,101,56.6,0
42757,103,57.1,0
42758,104,55.2,0.0097
42759,104,56.6,0
42760,102,60.2,0
42761,102,55,0.0099
42762,102,57.8,0
42763,102,57.4,0
42764,90,59.3,0.0112
42765,92,56.4,0.022
42766,97,56.4,0.0104
42767,97,57.7,0
42768,97,57.2,0.0104
42769,97,56.8,0
42770,97,56.3,0
42771,95,58.4,0.0213
42772,95,55,0
42773,96,56.1,0.0105
42774,96,57.3,0
42775,94,55.9,0.0426
42776,96,57.1,0.0104
42777,95,59.1,0.0105
42778,99,58.1,0.0101
42779,99,55.3,0.0202
42780,103,57.8,0
42781,102,56.6,0.0098
42782,102,58,0.0098
42783,102,56.6,0.0098
42784,101,60,0
42785,99,58.6,0.0101
42786,100,56.1,0
42787,99,56,0.0101
42788,99,57.3,0.0202
42789,96,59,0
42790,97,57.5,0.0309
42791,97,60.4,0.0103
42792,98,59,0.0102
42793,98,58.6,0.0102
42794,97,57.5,0
42795,96,57.9,0
42796,96,60.8,0.0104
42797,96,57.1,0.0104
42798,99,58.1,0.0101
42799,102,56.1,0.0196
42800,102,57.9,0
42801,103,58.6,0.0097
42802,103,57.1,0
42803,105,57.6,0
42804,105,58.9,0
42805,105,56.6,0
42806,104,55.8,0.0385
42807,102,58.4,0
42808,101,57.4,0
42809,101,58,0.01
42810,96,58.6,0.125
42811,96,55,0.0104
42812,93,56.3,0.1398
42813,93,58.8,0
42814,93,56.1,0.0215
42815,93,59.1,0.129
42816,95,59.5,0
42817,95,57.4,0
42818,96,59.8,0
42819,96,58,0
42820,95,56.6,0.1277
42821,95,53.9,0.0217
42822,94,57.4,0
42823,92,57.3,0
42824,94,56.2,0.022
42825,94,57.3,0.011
42826,93,58,0
42827,94,58.9,0.1333
42828,94,58.6,0
42829,94,58.7,0.1333
42830,94,57.4,0.0111
42831,94,56.7,0.1333
42832,95,56.9,0
42833,95,58.2,0.0222
42834,98,58.4,0.129
42835,101,58.3,0
42836,100,56.9,0.0316
42837,100,57.5,0.0105
42838,97,60.5,0
42839,97,58.2,0.0217
42840,96,57.5,0.011
42841,96,58.1,0.011
42842,96,57.4,0.011
42843,96,60.7,0
42844,96,60.1,0.022
42845,96,56.7,0.011
42846,96,56.7,0.011
42847,96,57.1,0.011
42848,96,56.1,0
42849,98,59,0.0215
42850,98,59.6,0
42851,100,60.6,0
42852,100,56.9,0.0105
42853,100,59.7,0
42854,100,59.2,0.0211
42855,85,58.3,0.025
42856,85,55.9,0
42857,85,59.2,0.0125
42858,85,56.1,0.0125
42859,86,57.6,0
42860,85,57.7,0.0125
42861,85,58.5,0.0125
42862,85,56.2,0.025
42863,85,57.7,0.0125
42864,84,56.3,0
42865,84,56.6,0
42866,84,58.1,0
42867,84,57.1,0
42868,84,56.6,0
42869,84,60.3,0
42870,84,58.9,0.0125
42871,85,57.3,0
42872,87,55.4,0.0122
42873,86,57.9,0
42874,86,57.1,0.0123
42875,86,57.9,0
42876,85,60.2,0
42877,85,57.7,0
42878,85,56.7,0.0125
42879,85,59.4,0
42880,84,64.1,0
42881,83,58.2,0
42882,85,61.9,0
42883,85,57.6,0.025
42884,87,61.9,0.0122
42885,86,55.3,0.0247
42886,85,55.8,0
42887,85,57.5,0
42888,85,59.3,0
42889,86,57.8,0.0125
42890,86,58.4,0.0125
42891,85,58,1
42892,85,57.7,0
42893,86,59.2,0
42894,88,61.9,0
42895,90,56.9,0
42896,90,60.5,0
42897,91,58.6,0.0118
42898,92,56.9,0.0116
42899,92,60.5,0
42900,82,59.8,1
42901,82,59.2,0
42902,83,60,0
42903,83,56.9,0.0128
42904,83,63.7,1
42905,83,63.1,0
42906,76,61,0
42907,76,56.2,0.0278
42908,76,56.4,0
42909,76,56.2,0
42910,77,58,0.0137
42911,77,58.8,0
42912,77,57.9,0
42913,78,61.2,0
42914,78,56.2,0
42915,78,57.9,0
42916,75,56.2,0
42917,76,66.2,0
42918,79,58.6,0
42919,79,59.8,0.0135
42920,79,59.8,0
42921,79,57.2,0
42922,79,59.7,0
42923,77,58.9,0
42924,77,61.5,0
42925,81,56.5,0.013
42926,81,56,0.013
42927,81,56.4,0
42928,78,58.2,0.0133
42929,79,61.2,0
42930,76,58.3,0.0133
42931,76,62.7,0.0133
42932,76,56.9,0
42933,76,59.2,0
42934,76,64.6,0
42935,75,57.5,0.0135
42936,75,60.1,0
42937,75,59,0.0135
42938,75,58.9,0
42939,76,56.2,0.0267
42940,84,59.3,0.012
42941,84,56.7,0
42942,88,61.4,0
42943,89,59.4,0
42944,90,57.7,0
42945,90,58.1,0
42946,91,62.1,0
42947,88,58.1,0.023
42948,87,59.3,0
42949,83,60.4,0.0122
42950,83,60.1,0
42951,85,56.2,0.0238
42952,85,59.3,0
42953,85,57.7,0
42954,84,58.3,0.012
42955,84,61.6,0
42956,84,55.7,0.012
42957,83,55.6,0.0244
42958,83,57.5,0.0366
42959,84,56.8,0
42960,84,57.3,0
42961,84,58.6,0
42962,86,57.9,0
42963,86,56.8,0.0119
42964,85,58.5,0
42965,85,55.6,0.0241
42966,86,56.5,0
42967,85,56.5,0
42968,85,60.2,0
42969,86,56.3,0
42970,85,55.9,0.012
42971,84,57.8,0
42972,84,55.6,0.0244
42973,86,57.9,0.012
42974,84,55.8,0.0244
42975,85,56.7,0
42976,84,63.4,0.0122
42977,85,59.1,0.0488
42978,87,58,0
42979,87,57.8,0
42980,87,57.2,0
42981,90,58.1,0.0118
42982,89,55.1,0.0118
42983,87,56.9,0.0241
42984,87,57.3,0
42985,87,58.4,0.012
42986,87,57.3,0
42987,87,59.9,0.012
42988,87,57.4,0
42989,89,60.4,0
42990,89,57.9,0.0119
42991,89,57,0
42992,89,56.4,0.0119
42993,89,60.5,0
42994,90,58.8,0
42995,90,59.3,0
42996,90,60.6,0
42997,90,56.1,0
42998,89,56.8,0.0119
42999,88,59.2,0.012
43000,88,58.8,0
43001,88,58.4,0.012
43002,88,57.8,0.012
43003,88,55.8,0.0122
43004,89,57.6,0
43005,90,56.2,0
43006,90,59.9,0
43007,90,59.7,0.0118
43008,89,61.8,0
43009,89,57.7,0
43010,89,60.2,0.0119
43011,89,57.9,0.0119
43012,89,60.2,0
43013,88,58.2,0
43014,89,56.8,0
43015,89,59.9,0
43016,91,61.7,0
43017,91,60.2,0.0119
43018,91,58.5,0.0119
43019,91,62,0
43020,91,58.1,0
43021,90,56.3,0.012
43022,91,57.9,0
43023,93,60.4,0.0233
43024,94,57.6,0
43025,95,59.6,0
43026,95,58,0.0115
43027,95,60.8,0.0115
43028,95,58.9,0
43029,95,58.2,0
43030,96,60.2,0
43031,97,57.1,0.0112
43032,94,60.4,0
43033,94,61.4,0.0116
43034,92,59.4,0
43035,94,57.8,0
43036,95,56.4,0.0233
43037,95,58.2,0
43038,95,58,0
43039,95,59.7,0.0116
43040,96,62,0
43041,96,58.3,0.0115
43042,96,63.4,0
43043,95,60.4,0
43044,92,59.6,0
43045,93,59.3,0.0118
43046,89,58.2,0.0123
43047,89,60.2,0
43048,89,58.1,0.0123
43049,90,59.2,0.0122
43050,91,58.4,0.012
43051,91,57.5,0
43052,91,56.8,0
43053,91,64.7,0
43054,94,61.5,0
43055,94,63.3,0
43056,94,59.4,0.0233
43057,96,57.2,0.0225
43058,99,61.8,0
43059,101,57.7,0
43060,100,60.8,0.0108
43061,100,62.4,0
43062,100,61.9,0.0108
43063,100,58.8,0
43064,100,58.4,0
43065,99,56.7,0
43066,98,57.9,0
43067,97,57.7,0.0111
43068,94,57.9,0
43069,94,59.5,0
43070,97,56.8,0
43071,97,62.5,0
43072,97,61.3,0
43073,99,57,0.011
43074,99,59.7,0
43075,98,58.7,0
43076,98,58.6,0
43077,98,57.7,0.0111
43078,98,58,0.0111
43079,97,59.7,0
43080,97,57.6,0
43081,101,57.1,0.011
43082,101,58.4,0.022
43083,101,59.9,0
43084,100,58.1,0
43085,100,59,0
43086,100,57.3,0
43087,100,57.4,0
43088,99,59,0
43089,98,59.2,0
43090,86,59.3,0.0247
43091,87,57.2,0.0244
43092,84,58.1,0.0253
43093,83,59.1,0
43094,83,59,0
43095,83,61.7,0.0128
43096,83,58,0
43097,87,57.9,0.0244
43098,87,57.9,0
43099,83,59.1,0.0256
43100,83,58.3,0
43101,83,57.7,0
43102,83,57.1,0.0128
43103,82,60,0
43104,81,65.8,0
43105,81,56.4,0
43106,81,61.1,0
43107,81,57.4,0.0132
43108,81,59,0
43109,80,56.9,0
43110,80,60.9,0
43111,82,57,0.013
43112,81,58.7,0
43113,83,55.6,0.0128
43114,80,58.3,0
43115,83,61.6,0
43116,83,59.8,0.0127
43117,83,61.8,0
43118,82,59.8,0.0127
43119,82,59.6,0.0127
43120,82,58.2,0
43121,83,57.7,0.0125
43122,84,58.5,0
43123,85,61.8,0.0122
43124,85,57.8,0
43125,83,62.1,0.0125
43126,82,61.4,0
43127,80,59.9,0.013
43128,81,59.7,0
43129,81,56.2,0.0128
43130,83,60.3,0
43131,81,55.3,0
43132,80,57.9,0
43133,80,57.1,0
43134,82,60.1,0
43135,82,60.3,0.0127
43136,82,57.6,0.0127
43137,82,60.1,0
43138,82,57.6,0.0127
43139,80,57.1,0
43140,80,60.3,0
43141,80,61.3,0
43142,82,56.9,0
43143,83,61,0
43144,82,58.4,0
43145,82,58.9,0.0127
43146,82,60.2,0.0253
43147,84,63.3,0
43148,84,60.2,0
43149,84,59.1,0
43150,84,61.1,0
43151,82,61.2,0.0127
43152,82,57.3,0.0127
43153,82,59.2,0.0127
43154,81,56.8,0
43155,80,60.8,0
43156,81,58.8,0
43157,80,60.1,0
43158,80,58.3,0.013
43159,80,61.8,0
43160,81,60.3,0
43161,81,56.4,0
43162,83,63.6,0
43163,82,58.5,0
43164,82,57.2,0
43165,82,58.5,0.0127
43166,81,57.7,0
43167,81,61.7,0
43168,81,56.6,0
43169,81,59,0.0128
43170,81,57.4,0
43171,80,60,0.013
43172,80,63.5,0
43173,78,59.7,0
43174,77,59.9,0
43175,76,58.1,0
43176,76,57.5,0
43177,76,59,0
43178,76,63.6,0
43179,76,58.1,0
43180,76,57.2,0
43181,76,59.9,0.0267
43182,76,56.4,0
43183,75,60.2,0
43184,75,66.6,0
43185,73,60,0
43186,74,61.2,0.0274
43187,74,57.4,0.0137
43188,78,59.9,0
43189,77,58.2,0
43190,76,58.7,0.0133
43191,79,60.1,0
43192,79,58.2,0.0128
43193,79,57.7,0
43194,79,56.4,0
43195,76,63.2,0.0133
43196,76,58.9,0
43197,76,53.8,0
43198,75,55.7,0
43199,76,56.9,0
43200,75,59.5,0.0135
43201,75,55.7,0
43202,75,57.1,0.0135
43203,76,57.7,0.0133
43204,75,58,0.0274
43205,75,55.2,0.0137
43206,75,57.3,0
43207,73,56.4,0
43208,70,58.6,0
43209,69,56.2,0
43210,69,55.7,0.0303
43211,69,58.6,0
43212,71,57.6,0.0294
43213,69,57,0
43214,68,57.6,0
43215,68,63.1,0
43216,68,57.1,0.0154
43217,68,63,0
43218,69,58,0
43219,69,57.2,0
43220,66,56.2,0
43221,66,56.2,0.0159
43222,72,57.2,0.029
43223,70,55.2,0.0149
43224,70,56,0
43225,68,56.4,0
43226,68,58.4,0.0303
43227,68,57.6,0.0152
43228,68,58.3,0.0152
43229,68,57,0
